T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17
27835,25347,8449,35040,45977,18142,54426,7205,4717,43489,,,36284,55670,,,
62098,16388,49038,22918,52303,55568,35978,26183,45836,6593,,,45773,58833,,,
13627,8316,2772,46425,54508,40881,57280,32798,27487,49197,,,16399,27254,,,
45284,25630,30331,425,50410,5126,15378,20504,850,30756,,,10252,25205,,,
61061,833,43853,9437,48155,52457,26645,13739,18874,53290,,,39551,56759,,,
27204,15882,5294,26837,43453,16249,48747,64996,53674,32131,,,32498,54408,,,
16405,49986,16662,17176,257,49215,16919,771,34352,33838,,,33067,32810,,,
11308,38894,56540,16278,45232,33924,36409,4970,32556,7455,,,2485,22616,,,
29318,47592,15864,54319,51909,22591,2410,25001,43275,4820,,,45182,58636,,,
61654,9728,46818,17146,50527,54236,31982,20855,34292,63964,,,43109,57945,,,
846,12690,4230,10998,3384,2538,7614,10152,21996,15228,,,5076,1692,,,
18170,11098,25487,40121,7317,54510,32804,21951,14879,245,,,43657,36340,,,
60496,57721,41028,2092,45895,50762,21560,6959,4184,43120,,,36161,55629,,,
58490,27631,30998,41377,37871,44744,3506,48250,17391,7012,,,24125,51617,,,
32249,26194,30519,27059,63633,31384,28789,60173,54118,57578,,,62768,64498,,,
54606,34734,11578,56248,22335,33092,33913,1642,47133,2463,,,821,43849,,,
2295,34425,11475,29835,9180,6885,20655,27540,59670,41310,,,13770,4590,,,
11742,45404,58710,21920,46968,35226,40315,10178,43840,15267,,,5089,23484,,,
40339,16818,5606,1503,30630,55654,36236,26527,3006,7109,,,45945,15315,,,
40460,18633,6211,3076,31114,56017,37325,27979,6152,9287,,,46671,15557,,,
61756,11258,47328,18472,50935,54542,32900,22079,36944,437,,,43721,58149,,,
18798,20518,28627,48285,9829,56394,38456,29487,31207,11549,,,47425,37596,,,
40298,16203,5401,970,30466,55531,35867,26035,1940,6371,,,45699,15233,,,
33244,41119,35494,39994,2250,34369,37744,6750,14625,10125,,,3375,1125,,,
33637,47014,37459,45103,3822,35548,41281,11466,24843,17199,,,5733,1911,,,
37442,38726,56484,29205,19042,46963,10163,57126,58410,20326,,,28563,9521,,,
53492,18024,6008,41766,17879,29750,23887,53637,18169,47774,,,59500,41621,,,
2320,34800,11600,30160,9280,6960,20880,27840,60320,41760,,,13920,4640,,,
16142,46041,15347,13757,64568,48426,14552,62978,27514,29104,,,31489,32284,,,
30383,63567,21189,2801,56169,25786,11995,37781,5602,23990,,,51572,60766,,,
53005,10719,3573,35435,15931,28289,19504,47793,5507,39008,,,56578,40647,,,
47334,56380,40581,27075,58610,11276,33828,45104,54150,2293,,,22552,29305,,,
29683,53067,17689,59064,53369,23686,5695,29381,52765,11390,,,47372,59366,,,
60531,58246,41203,2547,46035,50867,21875,7379,5094,43750,,,36371,55699,,,
64650,54668,61798,56094,62511,63224,58946,56807,46825,52529,,,61085,63937,,,
5238,13207,26190,2731,20952,15714,47142,62856,5462,28921,,,31428,10476,,,
6806,36727,34030,23115,27224,20418,61254,16309,46230,57145,,,40836,13612,,,
21322,58378,41247,15734,19925,63966,61172,59775,31468,56981,,,62569,42644,,,
26981,12537,4179,23938,42561,15580,46740,62320,47876,28117,,,31160,53962,,,
42520,49533,16511,29856,39354,62197,55865,52699,59712,46367,,,59031,19677,,,
32138,24529,29964,25616,63189,31051,27790,58841,51232,55580,,,62102,64276,,,
35070,3146,44624,63732,9554,39847,54178,28662,62101,42993,,,14331,4777,,,
28198,30792,10264,39759,47429,19231,57693,11561,14155,50023,,,38462,56396,,,
60623,59626,41663,3743,46403,51143,22703,8483,7486,45406,,,36923,55883,,,
15479,36096,12032,5138,61916,46437,8585,55022,10276,17170,,,27511,30958,,,
44421,12685,26016,54569,46958,2537,7611,10148,43775,15222,,,5074,23479,,,
39899,10218,3406,61146,28870,54334,32276,21247,56929,64552,,,43305,14435,,,
28383,33567,11189,42164,48169,19786,59358,13781,18965,53353,,,39572,56766,,,
27820,25122,8374,34845,45917,18097,54291,7025,4327,43219,,,36194,55640,,,
59458,42151,35838,53961,41743,47648,12218,59866,42559,24436,,,29933,53553,,,
6528,32557,32640,19501,26112,19584,58752,12973,39002,52141,,,39168,13056,,,
37757,43451,58059,33300,20302,47908,12998,60906,1237,25996,,,30453,10151,,,
43569,65268,21756,43493,43550,65344,65306,65287,21623,65249,,,65325,21775,,,
20673,48643,38002,7297,17329,62019,55331,51987,14594,45299,,,58675,41346,,,
43483,63978,21326,42375,43206,65086,64532,64255,19387,63701,,,64809,21603,,,
5537,17692,27685,6618,22148,16611,49833,1081,13236,34303,,,33222,11074,,,
59430,41731,35698,53597,41631,47564,11966,59530,41831,23932,,,29765,53497,,,
1600,24000,8000,20800,6400,4800,14400,19200,41600,28800,,,9600,3200,,,
20148,40768,35377,472,15229,60444,50606,45687,944,35849,,,55525,40296,,,
16446,50601,16867,17709,421,49338,17288,1263,35418,34576,,,33313,32892,,,
18524,16408,27257,44723,8733,55572,35990,26199,24083,6617,,,45781,37048,,,
57437,11836,25733,27688,33659,41585,59392,35614,55376,53421,,,17807,49511,,,
43010,56883,18961,36226,41314,63667,60275,58579,7089,55187,,,61971,20657,,,
53015,10869,3623,35565,15971,28319,19594,47913,5767,39188,,,56638,40667,,,
49094,17417,49381,49955,287,16556,49668,861,34547,33973,,,33112,32825,,,
12628,58694,63140,33438,50512,37884,48289,20810,1513,31215,,,10405,25256,,,
186,2790,930,2418,744,558,1674,2232,4836,3348,,,1116,372,,,
32736,33499,32954,33390,218,32845,33172,654,1417,981,,,327,109,,,
9592,13154,47960,59333,38368,28776,20965,49741,53303,41930,,,57552,19184,,,
54117,27399,9133,49891,20379,31625,29512,61137,34419,59024,,,63250,42871,,,
46957,50725,38696,22174,57102,10145,30435,40580,44348,60870,,,20290,28551,,,
28694,38232,12744,46207,49413,20719,62157,17513,27051,58951,,,41438,57388,,,
17193,61806,20602,27420,3409,51579,24011,10227,54840,48022,,,37795,34386,,,
19270,27598,30987,54421,11717,57810,42704,35151,43479,20045,,,50257,38540,,,
58007,20386,28583,35098,35939,43295,64522,42454,4833,63681,,,21227,50651,,,
12604,58334,63020,33126,50416,37812,48073,20522,889,30783,,,10261,25208,,,
61325,4793,45173,12869,49211,53249,29021,16907,25738,58042,,,41135,57287,,,
8305,59212,41525,42602,33220,24915,9382,34297,19841,18764,,,49830,16610,,,
23694,28595,53107,46570,29413,5719,17157,22876,27777,34314,,,11438,47388,,,
52275,65132,65286,25945,13011,26099,12934,39033,51890,25868,,,52198,39187,,,
49580,24707,51811,56273,2231,18014,54042,6693,47183,42721,,,36028,33797,,,
32801,34474,33279,34235,478,33040,33757,1434,3107,2151,,,717,239,,,
21032,54028,39797,11964,18765,63096,58562,56295,23928,51761,,,60829,42064,,,
41304,31293,10431,14048,34490,58549,44921,38107,28096,24479,,,51735,17245,,,
14211,17076,5692,54017,56844,42633,62536,39806,42671,59709,,,19903,28422,,,
17342,64041,21347,29357,4005,52026,25352,12015,58714,50704,,,38689,34684,,,
45494,28780,31381,3155,51250,5756,17268,23024,6310,34536,,,11512,25625,,,
32658,32329,32564,32376,65269,32611,32470,65081,64752,64940,,,65222,65316,,,
61227,3323,44683,11595,48819,52955,28139,15731,23190,56278,,,40547,57091,,,
56420,61944,20648,14467,29591,38534,50239,23410,28934,35115,,,11705,47477,,,
60107,51886,39083,62398,44339,49595,18059,2291,59433,36118,,,33827,54851,,,
55389,46479,15493,1064,25467,35441,40960,11038,2128,16557,,,5519,45415,,,
9377,9929,46885,56538,37508,28131,19030,47161,47713,38060,,,56262,18754,,,
16277,48066,16022,15512,65108,48831,15767,64598,31024,31534,,,32299,32554,,,
54143,27789,9263,50229,20483,31703,29746,61449,35095,59492,,,63406,42923,,,
51533,54002,61576,16299,10043,23873,6256,30129,32598,12512,,,47746,37703,,,
49714,26717,52481,58015,2767,18416,55248,8301,50667,45133,,,36832,34065,,,
56385,61419,20473,14012,29451,38429,49924,22990,28024,34485,,,11495,47407,,,
53947,24849,8283,47681,19699,31115,27982,59097,29999,55964,,,62230,42531,,,
17037,59466,19822,25392,2785,51111,22607,8355,50784,45214,,,36859,34074,,,
57177,7936,24433,24308,32619,40805,57052,32494,48616,48741,,,16247,48991,,,
62613,24113,51613,29613,54363,57113,40613,32363,59226,15863,,,48863,59863,,,
38904,60656,63794,48211,24890,51349,23321,9307,31059,46642,,,37335,12445,,,
49352,21287,50671,53309,1319,17330,51990,3957,41255,38617,,,34660,33341,,,
58036,20821,28728,35475,36055,43382,64783,42802,5587,64203,,,21401,50709,,,
17708,4168,23177,34115,5469,53124,28646,16407,2867,57292,,,40885,35416,,,
44547,14575,26646,56207,47462,2915,8745,11660,47051,17490,,,5830,23731,,,
62075,16043,48923,22619,52211,55499,35771,25907,45238,6179,,,45635,58787,,,
9579,12959,47895,59164,38316,28737,20848,49585,52965,41696,,,57474,19158,,,
51829,58442,63056,20147,11227,24761,8920,33681,40294,17840,,,49522,38295,,,
36447,23801,51509,16270,15062,43978,1208,45186,32540,2416,,,22593,7531,,,
9098,5744,45490,52911,36392,27294,16519,43813,40459,33038,,,54588,18196,,,
32536,30499,31954,30790,64781,32245,31372,63617,61580,62744,,,64490,65072,,,
39755,8058,2686,59274,28294,53902,30980,19519,53185,61960,,,42441,14147,,,
3039,45585,15195,39507,12156,9117,27351,36468,13651,54702,,,18234,6078,,,
11960,48674,59800,24754,47840,35880,42277,12794,49508,19191,,,6397,23920,,,
13344,4071,1357,42746,53376,40032,54733,29402,20129,44103,,,14701,26688,,,
60839,62866,42743,6551,47267,51791,24647,11075,13102,49294,,,38219,56315,,,
53495,18069,6023,41805,17891,29759,23914,53673,18247,47828,,,59518,41627,,,
2848,42720,14240,37024,11392,8544,25632,34176,8685,51264,,,17088,5696,,,
43707,1975,22446,45287,44102,395,1185,1580,25211,2370,,,790,22051,,,
44961,20785,28716,61589,49118,4157,12471,16628,57815,24942,,,8314,24559,,,
4213,63195,21065,54769,16852,12639,37917,50556,44175,10471,,,25278,8426,,,
22495,10610,47112,30983,24617,2122,6366,8488,61966,12732,,,4244,44990,,,
37340,37196,55974,27879,18634,46657,9245,55902,55758,18490,,,27951,9317,,,
35540,10196,46974,4479,11434,41257,58408,34302,8958,51453,,,17151,5717,,,
45555,29695,31686,3948,51494,5939,17817,23756,7896,35634,,,11878,25747,,,
43394,62643,20881,41218,42850,64819,63731,63187,17073,62099,,,64275,21425,,,
55236,44184,14728,64438,24855,34982,39583,9202,63513,13803,,,4601,45109,,,
47812,63550,42971,33289,60522,12710,38130,50840,1215,10897,,,25420,30261,,,
48448,7727,46151,41557,63066,14618,43854,58472,17751,22345,,,29236,31533,,,
29658,52692,17564,58739,53269,23611,5470,29081,52115,10940,,,47222,59316,,,
56131,57609,19203,10710,28435,37667,47638,19942,21420,29913,,,9971,46899,,,
9243,7919,46215,54796,36972,27729,17824,45553,44229,35648,,,55458,18486,,,
58056,21121,28828,35735,36135,43442,64963,43042,6107,64563,,,21521,50749,,,
21228,56968,40777,14512,19549,63684,60326,58647,29024,55289,,,62005,42456,,,
10437,25829,52185,4955,41748,31311,28570,59881,9910,57140,,,62622,20874,,,
6748,35857,33740,22361,26992,20244,60732,15613,44722,56101,,,40488,13496,,,
11114,35984,55570,13756,44456,33342,34663,2642,27512,3963,,,1321,22228,,,
60537,58336,41233,2625,46059,50885,21929,7451,5250,43858,,,36407,55711,,,
343,5145,1715,4459,1372,1029,3087,4116,8918,6174,,,2058,686,,,
60368,55801,40388,428,45383,50378,20408,5423,856,40816,,,35393,55373,,,
35962,16526,49084,9965,13122,42523,62206,39366,19930,59049,,,19683,6561,,,
54464,32604,10868,54402,21767,32666,32635,65301,43441,65270,,,65332,43565,,,
42666,51723,17241,31754,39938,62635,57179,54451,63508,48995,,,59907,19969,,,
57834,17791,27718,32849,35247,42776,62965,40378,335,60567,,,20189,50305,,,
47519,59155,41506,29480,59350,11831,35493,47324,58960,5623,,,23662,29675,,,
62243,18563,49763,24803,52883,56003,37283,27923,49606,9203,,,46643,59123,,,
39147,64301,65009,51370,25862,52078,25508,12223,37377,51016,,,38793,12931,,,
26757,9177,3059,21026,41665,14908,44724,59632,42052,24085,,,29816,53514,,,
3096,46440,15480,40248,12384,9288,27864,37152,15133,55728,,,18576,6192,,,
21992,3065,44597,24444,22605,613,1839,2452,48888,3678,,,1226,43984,,,
14175,16536,5512,53549,56700,42525,62212,39374,41735,59061,,,19687,28350,,,
11006,34364,55030,12352,44024,33018,33691,1346,24704,2019,,,673,22012,,,
41529,34668,11556,16973,35390,59224,46946,40807,33946,28529,,,53085,17695,,,
53811,22809,7603,45913,19155,30707,26758,57465,26463,53516,,,61414,42259,,,
58464,27241,30868,41039,37767,44666,3272,47938,16715,6544,,,23969,51565,,,
27673,22917,7639,32934,45329,17656,52968,5261,505,40573,,,35312,55346,,,
33586,46249,37204,44440,3618,35395,40822,10854,23517,16281,,,5427,1809,,,
28466,34812,11604,43243,48501,20035,60105,14777,21123,54847,,,40070,56932,,,
42428,48153,16051,28660,38986,61921,55037,51595,57320,44711,,,58479,19493,,,
15946,43101,14367,11209,63784,47838,12788,60626,22418,25576,,,30313,31892,,,
61250,3668,44798,11894,48911,53024,28346,16007,23788,56692,,,40685,57137,,,
60468,57301,40888,1728,45783,50678,21308,6623,3456,42616,,,35993,55573,,,
53562,19074,6358,42676,18159,29960,24517,54477,19989,49034,,,59920,41761,,,
14640,23511,7837,59594,58560,43920,1034,44954,53825,2068,,,22477,29280,,,
27483,20067,6689,30464,44569,17086,51258,2981,60928,37153,,,34172,54966,,,
146,2190,730,1898,584,438,1314,1752,3796,2628,,,876,292,,,
25696,58625,63117,7233,37421,11725,35175,46900,14466,4987,,,23450,51392,,,
12449,56009,62245,31111,49796,37347,46678,18662,62222,27993,,,9331,24898,,,
34045,53134,39499,50407,5454,36772,44953,16362,35451,24543,,,8181,2727,,,
43887,4675,23346,47627,44822,935,2805,3740,29891,5610,,,1870,22411,,,
11278,38444,56390,15888,45112,33834,36139,4610,31776,6915,,,2305,22556,,,
24038,33755,54827,51042,30789,6751,20253,27004,36721,40506,,,13502,48076,,,
47456,58210,41191,28661,59098,11642,34926,46568,57322,4489,,,23284,29549,,,
51155,48332,59686,11385,8531,22739,2854,25593,22770,5708,,,45478,36947,,,
48549,9242,46656,42870,63470,14921,44763,59684,20377,24163,,,29842,31735,,,
47434,57880,41081,28375,59010,11576,34728,46304,56750,4093,,,23152,29505,,,
47283,55615,40326,26412,58406,11123,33369,44492,52824,1375,,,22246,29203,,,
20707,49153,38172,7739,17465,62121,55637,52395,15478,45911,,,58879,41414,,,
49467,23012,51246,54804,1779,17675,53025,5337,44245,40687,,,35350,33571,,,
12913,62969,64565,37143,51652,38739,50854,24230,8923,36345,,,12115,25826,,,
50346,36197,55641,868,5295,20312,60936,15885,1736,56509,,,40624,35329,,,
36891,30461,53729,22042,16838,45310,5204,50514,44084,10408,,,25257,8419,,,
21879,1370,44032,22975,22153,274,822,1096,45950,1644,,,548,43758,,,
59650,45031,36798,56457,42511,48224,13946,62170,47551,27892,,,31085,53937,,,
40320,16533,5511,1256,30554,55597,36065,26299,2512,6767,,,45831,15277,,,
37116,33836,54854,24967,17738,45985,7229,53214,49934,14458,,,26607,8869,,,
61479,7103,45943,14871,49827,53711,30407,18755,29742,60814,,,42059,57595,,,
35409,8231,46319,2776,10910,40864,57229,32730,5552,49095,,,16365,5455,,,
22499,10670,47132,31035,24633,2134,6402,8536,62070,12804,,,4268,44998,,,
38044,47756,59494,37031,21450,48769,15581,64350,8699,31162,,,32175,10725,,,
28718,38592,12864,46519,49509,20791,62373,17801,27675,59383,,,41582,57436,,,
21417,59803,41722,16969,20305,64251,62027,60915,33938,58691,,,63139,42834,,,
43701,1885,22416,45209,44078,377,1131,1508,25055,2262,,,754,22039,,,
43905,4945,23436,47861,44894,989,2967,3956,30359,5934,,,1978,22447,,,
14446,20601,6867,57072,57784,43338,64651,42626,48781,63939,,,21313,28892,,,
58702,30811,32058,44133,38719,45380,5414,50794,22903,10828,,,25397,52041,,,
4198,62970,20990,54574,16792,12594,37782,50376,43785,10201,,,25188,8396,,,
19855,36373,33912,62026,14057,59565,47969,42171,58689,30575,,,53767,39710,,,
30241,61437,20479,955,55601,25360,10717,36077,1910,21434,,,50720,60482,,,
28013,28017,9339,37354,46689,18676,56028,9341,9345,46693,,,37352,56026,,,
28063,28767,9589,38004,46889,18826,56478,9941,10645,47593,,,37652,56126,,,
36863,30041,53589,21678,16726,45226,4952,50178,43356,9904,,,25089,8363,,,
16951,58176,19392,24274,2441,50853,21833,7323,48548,43666,,,36343,33902,,,
42041,42348,14116,23629,37438,60760,51554,46951,47258,37745,,,56157,18719,,,
13197,1866,622,40835,52788,39591,53410,27638,16307,41457,,,13819,26394,,,
34967,1601,44109,62393,9142,39538,53251,27426,59423,41139,,,13713,4571,,,
10070,20324,50350,184,40280,30210,25267,55477,368,50534,,,60420,20140,,,
7519,47422,37595,32384,30076,22557,2308,24865,64768,4616,,,45114,15038,,,
16084,45171,15057,13003,64336,48252,14030,62282,26006,28060,,,31141,32168,,,
20175,41173,35512,823,15337,60525,50849,46011,1646,36335,,,55687,40350,,,
21198,56518,40627,14122,19429,63594,60056,58287,28244,54749,,,61825,42396,,,
5157,11992,25785,1678,20628,15471,46413,61884,3356,27463,,,30942,10314,,,
57913,18976,28113,33876,35563,43013,63676,41326,2389,61989,,,20663,50463,,,
61423,6263,45663,14143,49603,53543,29903,18083,28286,59806,,,41723,57483,,,
25553,56480,62402,5374,36849,11296,33888,45184,10748,2413,,,22592,51106,,,
52644,5304,1768,30742,14487,27206,16255,43461,61484,32510,,,54412,39925,,,
49161,18422,49716,50826,555,16757,50271,1665,36289,35179,,,33514,32959,,,
24420,39485,56737,56008,32317,7897,23691,31588,46653,47382,,,15794,48840,,,
49325,20882,50536,52958,1211,17249,51747,3633,40553,38131,,,34498,33287,,,
53284,14904,4968,39062,17047,29126,22015,51141,12761,44030,,,58252,41205,,,
31075,8584,24649,11797,58937,27862,18223,46085,23594,36446,,,55724,62150,,,
44071,7435,24266,50019,45558,1487,4461,5948,34675,8922,,,2974,22779,,,
43662,1300,22221,44702,43922,260,780,1040,24041,1560,,,520,21961,,,
37041,32711,54479,23992,17438,45760,6554,52314,47984,13108,,,26157,8719,,,
48279,5192,45306,39360,62390,14111,42333,56444,13357,19303,,,28222,31195,,,
65277,64073,64933,64245,65019,65105,64589,64331,63127,63815,,,64847,65191,,,
50227,34412,55046,64684,4819,19955,59865,14457,64005,54367,,,39910,35091,,,
15947,43116,14372,11222,63788,47841,12797,60638,22444,25594,,,30319,31894,,,
61426,6308,45678,14182,49615,53552,29930,18119,28364,59860,,,41741,57489,,,
26081,64400,65042,12238,38961,12880,38640,51520,24476,11917,,,25760,52162,,,
14846,26601,8867,62272,59384,44538,2888,47426,59181,5776,,,23713,29692,,,
63739,41003,57243,44251,58867,60491,50747,45875,23139,36131,,,55619,62115,,,
40991,26598,8866,9979,33238,57610,42104,34351,19958,18845,,,49857,16619,,,
24486,40475,57067,56866,32581,8095,24285,32380,48369,48570,,,16190,48972,,,
60941,64396,43253,7877,47675,52097,25565,12299,15754,51130,,,38831,56519,,,
6084,25897,30420,13729,24336,18252,54756,7645,27458,44149,,,36504,12168,,,
24976,47825,59517,63236,34541,9565,28695,38260,61109,57390,,,19130,49952,,,
16455,50736,16912,17826,457,49365,17369,1371,35652,34738,,,33367,32910,,,
20108,40168,35177,65315,15069,60324,50246,45207,65267,35129,,,55285,40216,,,
9406,10364,47030,56915,37624,28218,19291,47509,48467,38582,,,56436,18812,,,
21381,59263,41542,16501,20161,64143,61703,60483,33002,58043,,,62923,42762,,,
37365,37571,56099,28204,18734,46732,9470,56202,56408,18940,,,28101,9367,,,
39940,10833,3611,61679,29034,54457,32645,21739,57995,65290,,,43551,14517,,,
35599,11081,47269,5246,11670,41434,58939,35010,10492,52515,,,17505,5835,,,
55939,54729,18243,8214,27667,37091,45910,17638,16428,26457,,,8819,46515,,,
40814,23943,7981,7678,32530,57079,40511,32227,15356,15659,,,48795,16265,,,
58697,30736,32033,44068,38699,45365,5369,50734,22773,10738,,,25367,52031,,,
3318,49770,16590,43134,13272,9954,29862,39816,20905,59724,,,19908,6636,,,
61064,878,43868,9476,48167,52466,26672,13775,18952,53344,,,39569,56765,,,
27732,23802,7934,33701,45565,17833,53499,5969,2039,41635,,,35666,55464,,,
43970,5920,23761,48706,45154,1184,3552,4736,32049,7104,,,2368,22577,,,
25886,61475,64067,9703,38181,12295,36885,49180,19406,8407,,,24590,51772,,,
45889,34705,33356,8290,52830,6941,20823,27764,16580,41646,,,13882,26415,,,
36815,29321,53349,21054,16534,45082,4520,49602,42108,9040,,,24801,8267,,,
8503,62182,42515,45176,34012,25509,11164,36673,24989,22328,,,51018,17006,,,
58542,28411,31258,42053,38079,44900,3974,48874,18743,7948,,,24437,51721,,,
41401,32748,10916,15309,34878,58840,45794,39271,30618,26225,,,52317,17439,,,
31283,11704,25689,14501,59769,28486,20095,48581,29002,40190,,,56972,62566,,,
